M_Date,Hour,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10,PM25,RAINFALL,RH,SO2,THC,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,PRE_PM25
2015/4/19,16,28,2,0.4,0.11,2.2,16,19,26,32,19,NR,58,2.1,2.1,228,238,2.8,2.7,16
2015/4/19,17,26,2,0.44,0.11,2,16,18,25,28,18,2.2,65,1.8,2.1,243,240,2.6,2.7,19
2015/4/19,18,25,2,0.45,0.09,2,17,19,16,26,15,0.2,76,2.3,2.1,243,242,4,3.2,18
2015/4/19,19,26,1.9,0.4,0.05,3.4,16,19,7.5,24,14,NR,76,4.9,2,243,245,3.8,3.8,15
2015/4/19,20,26,2,0.41,0.09,2.7,14,16,9.3,28,14,NR,73,3.2,2.1,244,247,3.9,3.9,14
2015/4/19,21,27,2,0.43,0.11,2.7,15,18,8.3,31,15,NR,71,2.6,2.1,246,245,4.1,3.8,14
2015/4/19,22,28,2,0.3,0.06,2,11,13,15,26,15,NR,60,2,2,244,244,4.5,4.2,15
2015/4/19,23,28,1.9,0.19,0.02,1,6.3,7.3,18,22,11,NR,55,1.9,1.9,242,237,4.6,4.4,15
2015/4/20,0,28,1.9,0.15,0,1,4.1,5,19,20,8,NR,56,1.5,1.9,243,240,4.8,4.6,11
2015/4/20,1,27,1.9,0.15,0,0.9,3.9,4.8,19,18,10,NR,62,1.3,1.9,243,243,5.5,4.7,8
2015/4/20,2,27,1.9,0.15,0.03,0.9,3.9,4.8,19,22,11,NR,65,1.3,1.9,239,238,4.9,4.6,10
2015/4/20,3,27,1.9,0.15,0.03,0.7,4.3,5,19,21,11,NR,66,1.3,1.9,238,232,4.2,4.2,11
2015/4/20,4,27,1.9,0.14,0.02,0.8,3.6,4.4,21,16,9,NR,65,1.3,1.9,238,242,4.3,4.2,11
2015/4/20,5,27,1.9,0.15,0.02,0.7,3.6,4.3,21,15,11,NR,64,1.5,1.9,242,246,4.7,4.7,9
2015/4/20,6,27,1.9,0.19,0.03,1.1,4.5,5.7,19,16,13,NR,65,1.4,1.9,245,246,4.6,4.4,11
2015/4/20,7,27,1.9,0.3,0.06,1.9,6.1,8,18,21,11,NR,63,1.5,2,242,240,4.6,4.1,13
2015/4/20,8,28,1.9,0.3,0.08,2.9,7.8,11,20,22,11,NR,58,1.7,2,240,241,4.7,3.6,11
2015/4/20,9,30,1.9,0.33,0.11,3.8,9.2,13,24,23,11,NR,51,1.9,2,235,238,4.7,3.8,11
2015/4/20,10,31,1.9,0.35,0.14,3.2,9.9,13,28,28,12,NR,44,2.1,2.1,244,248,4.2,4,11
2015/4/20,11,31,2#,0.37#,0.17#,3.2#,12#,15#,28#,,,0#,47,2.2#,2.1#,247,263,2.9,3.5,12
2015/4/20,12,29,2,0.46,0.16,5#,20#,25#,19,51,25,NR,63,4.9,2.2,256,253,4.1,3.2,
2015/4/20,13,28,1.9,0.31,0.09,4.4,12,16,20,39,22,NR,69,4.9,2,250,248,4.6,4.1,25
2015/4/20,14,27,1.9,0.29,0.2,3.8,12,16,17,29,17,NR,69,5.4,2.1,252,249,4.4,4.1,22
2015/4/20,15,27,1.9,0.31,0.15,4.7,10,15,16,29,13,NR,70,5.3,2.1,252,247,4.1,3.9,17
2015/4/20,16,27,1.9,0.3,0.09,2.4,6.2,8.6,21,24,10,NR,72,2.4,2,243,243,4.1,3.9,13
2015/4/20,17,27,1.9,0.37,0.09,2,6,8.1,22,23,9,NR,73,1.8,2,243,247,3.1,3.4,10
2015/4/20,18,27,1.9,0.43,0.1,2.2,9.1,11,18,26,8,NR,72,2.1,2,249,245,3.4,3.4,9
2015/4/20,19,26,1.9,0.48,0.11,2.4,11,13,16,31,10,NR,74,2.1,2,252,251,3.1,2.9,8
2015/4/20,20,24,1.9,0.43,0.11,2.2,11,13,21,27,12,0.6,78,2,2,38,60,4,0.2,10
2015/4/20,21,20,2,0.46,0.13,1.7,14,16,32,17,9,8.4,87,1.8,2.1,68,60,2.7,2.3,12
2015/4/20,22,20,2,0.45,0.15,1.4,13,15,30,16,11,0.6,87,2,2.2,63,63,4.1,3,9
2015/4/20,23,20,2,0.43,0.14,1.4,13,14,30,16,13,1,86,2.5,2.2,69,78,3.3,2.4,11
2015/4/21,0,19,2,0.38,0.09,1.2,11,12,38,12,10,NR,83,1.9,2.1,67,70,3,2.2,13
2015/4/21,1,19,2,0.35,0.08,1.1,9.5,11,41,11,12,NR,82,3.3,2.1,68,58,2.4,1.7,10
2015/4/21,2,19,2,0.34,0.07,1.4,9.2,11,45,18,19*,3.4,87,1.9,2.1,67,69,2.3,2.6,12
2015/4/21,3,18,2,0.34,0.07,0.6,7.9,8.5,47,22,23*,17,89,1.7,2.1,62,81,1.8,1.9,19*
2015/4/21,4,18,2,0.29,0.09,0.4,8.2,8.6,48,16,22*,10,91,1.5,2.1,79,79,1.8,1.4,23*
2015/4/21,5,18,2,0.31,0.09,0.5,8.7,9.2,45,17,14,2.4,90,1.7,2.1,64,62,2.3,1.7,22*
2015/4/21,6,18,2,0.38,0.16,0.9,14,15,41,18,14,0.2,89,3,2.2,57,55,3.4,2.6,14
2015/4/21,7,19,2,0.47,0.13,1.3,16,17,41,27,23,NR,86,2.5,2.1,64,68,3.5,2.8,14
2015/4/21,8,19,2,0.45,0.11,1.2,13,15,43,39,30,NR,83,2,2.1,70,80,2.7,2.5,23
2015/4/21,9,19,2,0.51,0.16,1.5,17,18,37,49,30,NR,82,2.1,2.2,66,77,1.9,1.8,30
2015/4/21,10,19,2,0.54,0.2,1.8,20,22,35,60,35,NR,81,2.4,2.2,64,63,2.7,1.9,30
2015/4/21,11,19,2,0.52,0.21,2.4,18,21,38,66,41,NR,80,2.4,2.2,63,52,3.4,2.1,35
2015/4/21,12,20,2,0.53,0.24,3.4,19,23,41,68,40,NR,79,3.2,2.3,56,55,4,2.4,41
2015/4/21,13,20,2,0.5,0.19,2.3,17,19,44,64,39,NR,77,2.2,2.2,68,67,3.7,2.3,40
2015/4/21,14,20,2,0.44,0.16,1.9,14,16,48,57,38,NR,77,1.8,2.2,67,66,3.1,2.3,39
2015/4/21,15,20,2,0.41,0.16,1.4,15,16,48,55,35,NR,77,1.9,2.2,67,73,2.9,2.4,38
2015/4/21,16,20,2,0.47,0.19,1.2,18,19,42,53,35,NR,77,2.1,2.2,67,77,2.4,2.1,35
2015/4/21,17,19,2,0.49,0.21,1.2,20,21,39,57,31,NR,77,2.5,2.2,69,77,2.7,1.9,35
2015/4/21,18,19,2,0.49,0.19,0.9,19,20,41,59,29,NR,77,2.2,2.2,69,64,2.6,2.2,31
2015/4/21,19,19,2,0.5,0.21,0.9,19,20,37,55,33,NR,77,2.7,2.2,66,64,2,1.9,29
2015/4/21,20,19,2.1,0.52,0.24,0.8,22,22,33,54,34,NR,78,3.1,2.3,70,73,2.8,1.8,33
2015/4/21,21,19,2,0.49,0.18,0.9,19,20,36,50,29,NR,78,3.4,2.2,69,68,2.3,2,34
2015/4/21,22,19,2.1,0.49,0.19,0.8,19,20,34,51,29,NR,80,3.9,2.2,63,64,2.2,1.6,29
2015/4/21,23,19,2,0.43,0.17,0.5,16,17,39,54,33,NR,81,3.2,2.2,77,78,2.4,2.1,29
2015/4/22,0,19,2.1,0.41,0.14,0.8,14,15,38,48,32,NR,81,2.9,2.2,72,61,2.5,1.5,33
2015/4/22,1,19,2,0.38,0.12,0.7,16,17,37,48,31,NR,82,3.4,2.2,71,77,1.8,1.7,32
2015/4/22,2,19,2.1,0.35,0.12,0.6,15,15,36,55,30,NR,81,3.7,2.2,72,67,1.8,1.4,31
2015/4/22,3,19,2,0.33,0.12,1,15,16,32,56,33,NR,83,2.8,2.2,83,79,2,1.4,30
2015/4/22,4,18,2,0.32,0.09,1,11,12,37,45,33,NR,84,2.4,2.1,76,86,2,1.4,33
2015/4/22,5,18,2,0.3,0.07,1.1,10,11,40,31,28,NR,84,2.4,2.1,76,83,2.4,1.6,33
2015/4/22,6,19,2,0.32,0.05,1.3,10,11,42,27,22,NR,81,1.7,2,83,80,2.1,2.1,28
2015/4/22,7,19,2,0.49,0.11,2.6,19,21,33,27,20,NR,78,3.2,2.1,74,72,2.8,2,22
2015/4/22,8,20,2,0.49,0.13,3.5,18,21,37,31,18,NR,72,4.3,2.1,71,76,3,2.3,20
2015/4/22,9,21,2,0.6,0.21,3.6,20,24,38,38,21,NR,71,3.4,2.2,67,59,3.5,2.2,18
2015/4/22,10,21,2,0.47,0.17,3.6,19,23,40,45,25,NR,71,3,2.2,60,69,2.9,2.7,21
2015/4/22,11,21,2,0.37,0.14,2.5,14,17,47,46,24,NR,69,2.6,2.1,60,70,3.8,2.6,25
2015/4/22,12,22,1.9,0.35,0.1,1.9,11,13,54,42,19,NR,67,2.3,2.1,62,64,3.4,2.9,24
2015/4/22,13,22,2,0.32,0.11,2.3,9.6,12,55,43,16,NR,65,2,2.1,64,62,4,2.8,19
2015/4/22,14,23,2,0.34,0.12,2.3,12,14,54,45,15,NR,64,2.4,2.1,64,69,4.4,3.3,16
2015/4/22,15,23,2,0.35,0.13,2.2,13,15,53,42,15,NR,62,2.3,2.1,64,62,3.5,3.1,15
2015/4/22,16,22,2,0.39,0.15,2.2,15,17,46,37,17,NR,59,2.3,2.1,64,64,4.3,2.6,15
2015/4/22,17,22,2,0.45,0.17,1.9,20,22,40,34,17,NR,54,3,2.1,67,71,2.8,2.6,17
2015/4/22,18,21,2,0.5,0.2,1.6,23,25,38,34,19,NR,54,3.7,2.2,71,63,2.6,2.5,17
2015/4/22,19,21,2,0.5,0.19,1,23,24,36,35,17,NR,57,3.2,2.2,69,65,2.9,2.3,19
2015/4/22,20,21,2,0.48,0.16,1,21,22,39,33,16,NR,57,2.8,2.2,69,75,3.2,2.4,17
2015/4/22,21,20,2,0.4,0.12,1.1,16,17,45,24,16,NR,60,3,2.1,73,89,1.7,2.2,16
2015/4/22,22,20,2,0.35,0.08,0.8,13,14,46,23,14,NR,62,2.4,2,65,62,2.5,2,16
2015/4/22,23,20,2,0.3,0.07,0.8,12,13,45,26,15,NR,64,2.6,2,65,61,2.1,1.5,14
2015/4/23,0,20,2,0.29,0.08,1,13,14,42,27,12,NR,66,2.6,2.1,84,91,1.3,1.3,15
2015/4/23,1,20,2,0.28,0.08,1.1,17,18,36,28,14,NR,68,1.9,2.1,84,86,1.5,1.1,12
2015/4/23,2,20,2,0.28,0.07,1,16,17,38,26,18,NR,69,2,2.1,68,66,1.1,0.8,14
2015/4/23,3,20,2,0.26,0.09,0.8,15,16,36,26,16,NR,70,2.3,2.1,91,66,1.4,1.2,18
2015/4/23,4,19,2,0.28,0.1,0.9,9.2,10,39,27,14,NR,72,1.1,2.1,64,68,1.1,0.7,16
2015/4/23,5,19,2,0.28,0.09,1.1,14,15,34,28,17,NR,73,1.2,2.1,69,58,1.7,1.1,14
2015/4/23,6,20,2,0.36,0.11,1.6,16,17,30,29,17,NR,73,1,2.1,67,95,0.8,0.7,17
2015/4/23,7,20,2,0.58,0.16,6,26,32,22,31,20,NR,71,1.7,2.2,65,59,1.6,1,17
2015/4/23,8,22,2,0.55,0.16,5.4,25,31,28,35,22,NR,68,4.8,2.2,59,57,1,1.1,20
2015/4/23,9,23,2,0.63,0.2,6.7,27,34,30,38,21,NR,65,3.6,2.2,77,62,1.2,0.9,22
2015/4/23,10,25,2,0.56,0.2,7.3,25,33,39,40,22,NR,61,4.7,2.2,87,118,1,0.7,21
2015/4/23,11,26,2,0.63,0.29,3.6,24,28,53,45,23,NR,60,3.7,2.3,349,63,1.1,0.3,22
2015/4/23,12,26,2,0.59,0.26,2.3,18,20,65,48,25,NR,61,4,2.3,50,48,1.4,1.3,23
2015/4/23,13,27,2,0.47,0.22,2.2,15,18,67,46,25,NR,63,3.6,2.2,61,69,1.7,0.7,25
2015/4/23,14,27,1.9,0.44,0.12,1.4,9.9,11,71,44,25,NR,61,2.4,2.1,305,294,1.8,0.9,25
2015/4/23,15,27,2,0.46,0.13,1.3,12,13,68,43,28,NR,64,3.2,2.1,303,69,1.2,0.7,25
2015/4/23,16,27,2,0.5,0.19,1.5,17,19,58,43,29,NR,65,3.9,2.2,51,75,0.8,0.4,28
2015/4/23,17,26,2,0.67,0.27,1.5,23,25,37,42,28,NR,70,4.1,2.3,303,293,1.8,0.7,29
2015/4/23,18,25,2.1,0.84,0.28,1.3,27,28,28,49,27,NR,75,3.3,2.3,293,286,1.2,1.1,28
2015/4/23,19,25,2.1,0.95,0.4,1.7,37,39,14,44,22,NR,71,3.7,2.5,36,25,0.6,0.3,27
2015/4/23,20,24,2.1,0.84,0.35,2.1,33,35,14,38,25,NR,77,3.3,2.4,142,59,1,0.4,22
2015/4/23,21,24,2.2,0.99,0.6,9.8,44,54,2.8,43,30,NR,76,5.5,2.8,59,44,1,0.5,25
2015/4/23,22,24,2.1,0.89,0.37,9.7,30,40,15,46,28,NR,79,3.3,2.5,151,176,0.8,0.3,30
2015/4/23,23,23,2.1,0.49,0.18,1,14,15,28,45,26,NR,83,1.8,2.2,168,105,0.9,0.3,28
2015/4/24,0,23,2.1,0.69,0.29,1.3,28,29,9,37,23,NR,81,2,2.4,96,138,0.4,0.8,26
2015/4/24,1,23,2.1,0.68,0.34,1.2,23,24,12,35,22,NR,81,2,2.5,55,59,0.7,0.5,23
2015/4/24,2,23,2.2,0.69,0.33,1.7,24,26,5.7,37,24,NR,82,2,2.5,96,81,0.8,1,22
2015/4/24,3,23,2.3,0.7,0.36,11,29,40,1.8,38,23,NR,82,2.7,2.6,61,104,0.8,0.5,24
2015/4/24,4,23,2.4,0.61,0.29,27,29,56,1.2,35,24,NR,82,5.2,2.7,77,116,0.5,0.5,23
2015/4/24,5,23,2.3,0.62,0.3,17,30,47,1.4,38,28,NR,82,3.7,2.6,90,86,1,0.5,24
2015/4/24,6,23,2.3,0.6,0.35,25,25,50,2.3,46,28,NR,82,3.1,2.6,85,72,0.9,0.7,28
2015/4/24,7,23,2.2,0.69,0.3,16,24,40,5.7,51,32,NR,81,4.1,2.5,55,50,1,0.7,28
2015/4/24,8,24,2.2,0.75,0.38,12,34,46,14,57,32,NR,76,8.3,2.6,68,91,1,0.7,32
2015/4/24,9,25,2.1,0.63,0.33,8.6,28,37,32,66,28,NR,71,7.6,2.4,77,51,1,0.8,32
2015/4/24,10,26,2.1,0.62,0.3,4.5,26,30,49,70,38,NR,68,5,2.4,65,287,2,0.4,28
2015/4/24,11,26,2.1,0.47,0.17,3.5,20,23,57,70,42,NR,69,7.1,2.2,292,290,2.3,0.9,38
2015/4/24,12,27,2,0.4,0.11,2.4,13,15,71,59,37,NR,65,5.9,2.1,290,274,1.9,1.5,42
2015/4/24,13,27,2,0.3,0.05,1.9,9,11,67,49,29,NR,66,3.1,2,287,159,1.7,0.3,37
2015/4/24,14,26,1.9,0.29,0.05,1.9,8.7,11,61,48,23,NR,68,1.9,2,73,266,1.5,0.4,29
2015/4/24,15,25,1.9,0.28,0.09,1.4,8.1,9.5,55,51,23,NR,73,1.9,2,60,66,2.6,1.7,23
2015/4/24,16,24,1.9,0.3,0.1,1.4,10,11,51,46,21,NR,77,1.6,2.1,60,63,3,2.3,23
2015/4/24,17,23,2,0.36,0.13,1.2,16,17,47,38,18,NR,78,2,2.1,64,89,2.6,2.2,21
2015/4/24,18,23,2,0.44,0.18,1.3,20,21,40,38,22,NR,77,2.7,2.2,55,60,2.6,1.8,18
2015/4/24,19,23,2,0.44,0.17,1.4,22,23,34,33,23,NR,76,3.8,2.2,74,85,2.2,2,22
2015/4/24,20,23,2,0.44,0.18,1.5,21,22,34,32,21,NR,76,4,2.2,65,83,3.1,1.9,23
2015/4/24,21,23,2,0.4,0.11,1.4,19,20,33,35,22,NR,74,5.2,2.1,70,68,2.2,2.1,21
2015/4/24,22,23,2,0.43,0.17,1.3,19,20,32,37,28,NR,76,3.2,2.2,68,68,2.6,1.9,22
2015/4/24,23,22,2,0.32,0.12,1.2,14,15,37,40,28,NR,77,3.3,2.1,65,73,2.2,1.9,28
2015/4/25,0,22,2,0.3,0.11,1,13,14,38,44,23,NR,75,3.1,2.1,64,65,2.4,1.9,28
2015/4/25,1,22,2,0.27,0.1,1.2,12,14,38,48,23,NR,75,3.5,2.1,59,50,1.9,1.7,23
2015/4/25,2,22,2,0.26,0.08,1.2,12,13,40,53,21,NR,74,3.8,2.1,59,50,1.5,1.5,23
2015/4/25,3,22,2.1,0.26,0.12,0.9,11,11,38,54,19,NR,76,3.8,2.2,61,51,1.7,1,21
2015/4/25,4,21,2.1,0.27,0.17,0.6,13,13,35,46,23,NR,79,4,2.3,54,61,1.6,0.9,19
2015/4/25,5,21,2.1,0.26,0.11,0.7,14,14,36,45,22,NR,78,3.8,2.2,63,52,1.2,1.4,23
2015/4/25,6,22,2.1,0.36,0.15,2.4,20,22,27,49,24,NR,77,4.7,2.3,64,63,2.1,1.1,22
2015/4/25,7,23,2,0.37,0.14,3.4,19,22,33,48,24,NR,71,4.6,2.2,86,86,1.1,1.1,24
2015/4/25,8,25,2,0.38,0.1,2.6,12,14,49,44,19,NR,64,3.1,2.1,63,61,3.2,2,24
2015/4/25,9,26,2,0.38,0.11,1.5,10,12,61,49,22,NR,62,2.6,2.1,57,66,3.4,2.6,19
2015/4/25,10,27,2,0.35,0.1,1.8,9.4,11,62,48,25,NR,57,2.7,2.1,73,65,3.7,2.5,22
2015/4/25,11,27,2,0.31,0.08,1.4,8.3,9.6,64,46,21,NR,55,2.3,2,68,72,3.4,3.2,25
2015/4/25,12,28,2,0.32,0.07,1.5,8.7,10,66,46,20,NR,54,2.5,2,71,65,3.1,2.4,21
2015/4/25,13,28,2,0.33,0.08,1.5,9.1,11,66,49,20,NR,53,2.2,2.1,63,56,3.8,2.1,20
2015/4/25,14,28,2,0.32,0.09,1.4,8.9,10,65,49,17,NR,52,2.2,2.1,63,58,3.9,2.7,20
2015/4/25,15,27,2,0.31,0.08,1.5,9.2,11,61,45,17,NR,53,1.6,2,68,71,3.1,2.5,17
2015/4/25,16,26,2,0.34,0.09,1.3,11,12,57,37,16,NR,56,1.6,2.1,71,68,4.1,2.7,17
2015/4/25,17,25,2,0.35,0.09,1.1,11,12,54,31,16,NR,60,1.5,2.1,71,75,3.3,2.8,16
2015/4/25,18,23,2,0.38,0.1,0.8,13,14,52,34,19,NR,62,1.8,2.1,69,65,3.8,3,16
2015/4/25,19,23,2,0.39,0.12,0.8,13,14,50,43,19,NR,61,2.3,2.1,67,61,3.6,2.5,19
2015/4/25,20,22,2,0.37,0.11,0.7,13,14,50,48,21,NR,61,2.6,2.1,71,75,2.7,2.6,19
2015/4/25,21,22,2,0.35,0.08,0.7,13,14,49,48,21,NR,62,2.1,2.1,71,74,1.8,1.7,21
2015/4/25,22,22,2,0.35,0.08,0.7,13,14,49,46,21,NR,64,2.2,2.1,68,62,1.9,1.5,21
2015/4/25,23,22,2,0.32,0.07,0.8,13,14,46,42,20,NR,66,2.9,2.1,74,89,1,1.1,21
2015/4/26,0,22,2,0.31,0.11,0.6,12,13,44,43,20,NR,68,2.3,2.1,65,27,0.8,0.7,20
2015/4/26,1,21,2.1,0.34,0.15,0.6,15,16,40,43,21,NR,68,3.4,2.3,66,96,1.5,0.9,20
2015/4/26,2,21,2,0.28,0.12,0.6,12,13,44,43,17,NR,70,2,2.1,73,84,1.1,0.9,21
2015/4/26,3,21,2.1,0.3,0.09,0.7,14,15,35,42,21,NR,72,2.1,2.2,84,93,0.9,0.7,17
2015/4/26,4,21,2.2,0.32,0.15,0.9,21,22,26,45,24,NR,74,3.6,2.4,66,40,0.9,0.6,21
2015/4/26,5,21,2.2,0.3,0.18,1.2,25,26,23,45,24,NR,75,5,2.4,81,87,1.1,0.9,24
2015/4/26,6,21,2.1,0.29,0.12,2.2,20,22,30,42,24,NR,74,3.7,2.3,76,94,1.2,0.7,24
2015/4/26,7,22,2.2,0.4,0.21,5.7,26,31,28,48,26,NR,72,5.6,2.4,72,63,1.4,0.7,24
2015/4/26,8,24,2.1,0.38,0.17,4.4,17,22,44,53,31,NR,67,5.4,2.3,81,78,1.8,1,26
2015/4/26,9,25,2.1,0.39,0.14,2.6,14,17,56,51,29,NR,62,4.3,2.2,68,35,1.5,0.9,31
2015/4/26,10,27,2,0.42,0.13,2.2,13,16,70,54,28,NR,58,3.8,2.2,101,156,1.1,0.6,29
2015/4/26,11,29,2,0.39,0.11,1.3,12,13,83,51,30,NR,55,3.3,2.1,42,77,1.7,0.4,28
2015/4/26,12,28,2,0.31,0.09,1.1,8.8,9.9,73,50,35,NR,59,4.4,2.1,65,65,1.8,1,30
2015/4/26,13,28,2,0.31,0.09,1.3,10,11,70,49,34,NR,59,3.8,2.1,69,69,1.8,0.5,35
2015/4/26,14,28,2,0.29,0.06,1.1,8.3,9.3,70,45,29,NR,59,3.6,2.1,335,300,3.2,0.6,34
2015/4/26,15,27,2,0.28,0.05,1.4,8.9,10,58,48,27,NR,62,2.7,2,275,280,1.8,0.6,29
2015/4/26,16,27,2,0.3,0.06,1,7.8,8.8,60,50,26,NR,63,2.5,2,295,301,2.3,1.9,27
2015/4/26,17,25,2,0.35,0.06,0.8,9,9.8,49,46,26,NR,73,2,2,296,284,0.8,1.3,26
2015/4/26,18,25,2,0.43,0.09,0.9,15,16,42,43,23,NR,74,2.5,2.1,284,297,1.1,1,26
2015/4/26,19,25,2.1,0.59,0.17,1.2,21,23,31,45,22,NR,73,3.2,2.3,253,204,0.8,0.4,23
2015/4/26,20,25,2.1,0.55,0.14,1.1,23,24,28,46,23,NR,74,3.3,2.2,230,218,1.4,1.1,22
2015/4/26,21,25,2.1,0.56,0.14,1.7,27,29,20,48,25,NR,76,4.3,2.2,232,211,1.2,1,23
2015/4/26,22,24,2.1,0.46,0.11,1.5,22,23,20,48,27,NR,78,3,2.2,225,187,1,1,25
2015/4/26,23,24,2.1,0.44,0.11,1.4,21,22,18,46,25,NR,80,2.2,2.2,196,170,1.1,0.7,27
2015/4/27,0,24,2.1,0.33,0.08,1,15,16,23,43,22,NR,82,1.9,2.2,189,201,1,0.8,25
2015/4/27,1,24,2.1,0.28,0.06,0.7,11,12,26,42,22,NR,83,1.7,2.2,199,231,0.7,0.5,22
2015/4/27,2,24,2.1,0.27,0.04,0.7,9.4,10,28,40,21,NR,83,1.8,2.2,200,217,0.9,0.7,22
2015/4/27,3,23,2.1,0.24,0.05,1.2,9.9,11,25,34,20,NR,84,1.9,2.2,183,216,1.1,0.8,21
2015/4/27,4,23,2.1,0.28,0.02,1.3,6.5,7.8,42,38,22,NR,85,1.6,2.1,272,279,1.2,0.9,20
2015/4/27,5,23,2,0.29,0.01,1,4.3,5.3,55,51,25,NR,85,1.7,2,293,293,1.9,1.1,22
2015/4/27,6,23,2,0.31,0.01,1,4.8,5.8,53,61,26,NR,86,1.7,2,294,293,1.2,0.7,25
2015/4/27,7,23,2,0.45,0.06,1.5,8.8,10,46,67,27,NR,83,2,2,299,317,1.3,0.8,26
2015/4/27,8,24,2,0.41,0.04,2.4,12,15,42,65,29,NR,81,2.1,2,338,5.3,1.1,0.3,27
2015/4/27,9,25,2,0.38,0.04,2.2,7.6,9.9,52,62,31,NR,76,2,2,277,159,1.1,0.6,29
2015/4/27,10,26,2,0.41,0.06,2.2,8.4,11,57,64,34,NR,70,2.1,2,278,288,2,1,31
2015/4/27,11,26,2,0.35,0.05,2.2,7.1,9.2,59,64,35,NR,70,2,2,7.4,339,2.2,0.6,34
2015/4/27,12,26,1.9,0.35,0.03,1.7,5.3,7,63,56,34,NR,71,2,2,289,296,2.1,1.4,35
2015/4/27,13,26,1.9,0.32#,0.04,1.7#,4.8#,6.5#,63,,,NR,70,1.6#,2,302,350,2.3,1.4,34
2015/4/27,14,26,2,0.37#,0.03,1.6,6.1,7.7,67,64,44,NR,70,1.9x,2,294,278,1.7,0.8,
2015/4/27,15,26,2,0.37,0.04,1.7,6.8,8.5,70,64,41,NR,71,2.3,2,284,268,1.8,1.7,44
2015/4/27,16,26,2,0.47,0.07,1.8,15,17,67,60,37,NR,70,4.5,2.1,285,278,1.6,1.3,41
2015/4/27,17,26,2,0.56,0.1,1.5,16,17,64,60,35,NR,69,4.4,2.1,298,272,1.1,0.9,37
2015/4/27,18,26,2.1,0.9,0.23,1.4,26,27,49,66,39,NR,69,4.3,2.3,319,290,1,0.5,35
2015/4/27,19,26,2.2,1.24,0.37,1.4,36,37,31,68,44,NR,71,4.2,2.6,248,182,0.9,0.4,39
2015/4/27,20,25,2.2,1.11,0.29,1.5,34,35,29,71,47,NR,73,3.6,2.5,183,211,0.6,0.9,44
2015/4/27,21,25,2.1,0.9,0.22,1.5,28,29,36,77,53,NR,75,2.8,2.4,170,163,1,0.9,47
2015/4/27,22,25,2.1,0.69,0.17,1.2,18,19,41,73,51,NR,76,2.6,2.3,199,218,0.8,0.6,53
2015/4/27,23,24,2.2,0.62,0.15,1.3,22,23,23,64,46,NR,78,2.3,2.4,235,287,0.7,0.5,51
2015/4/28,0,24,2.2,0.57,0.15,1.2,20,21,20,60,43,NR,77,2.9,2.4,231,223,0.8,0.6,46
2015/4/28,1,24,2.3,0.64,0.16,1.4,25,27,12,64,40,NR,74,5.7,2.5,241,234,0.6,0.6,43
2015/4/28,2,25,2.4,0.7,0.19,1.7,29,31,8.5,68,42,NR,72,5.3,2.6,329,97,0.9,0.2,40
2015/4/28,3,24,2.3,0.57,0.24,15,29,44,1.1,60,39,NR,75,5.3,2.6,93,83,0.8,1,42
2015/4/28,4,24,2.2,0.42,0.11,3.6,18,21,22,49,37,NR,79,3.4,2.3,17,293,1.1,0.3,39
2015/4/28,5,24,2,0.34,0.01,0.7,4.5,5.2,50,44,37,NR,85,2,2,28,326,0.4,0.3,37
2015/4/28,6,24,2.1,0.4,0.03,0.9,5.8,6.6,47,49,34,NR,84,2.4,2.1,304,269,1.3,0.6,37
2015/4/28,7,25,2.1,0.58,0.1,1.9,12,14,37,54,36,NR,80,3.7,2.2,242,237,2.3,1.4,34
2015/4/28,8,26,2.1,0.54,0.11,3.5,14,17,33,50,38,NR,73,5.7,2.2,256,258,2.7,2.2,36
2015/4/28,9,26,2.1,0.45,0.07,3.3,11,15,38,44,32,NR,73,4.4,2.1,250,245,2.8,2.4,38
2015/4/28,10,27,2.1,0.43,0.06,2.9,9.1,12,43,42,26,NR,70,3.6,2.1,259,258,2.6,2.5,32
2015/4/28,11,28,2,0.41,0.05,2.1,6,8,44,39,24,NR,68,2.2,2.1,255,250,3.5,2.8,26
2015/4/28,12,28,2,0.39,0.04,1.8,4.4,6.2,38,31,21,NR,67,1,2,253,268,3,3.4,24
2015/4/28,13,27,2,0.33,0,1.7,4.2,5.8,37,28,18,NR,72,0.9,2,255,251,2.9,2.3,21
2015/4/28,14,27,2,0.34,0.02,1.5,4.2,5.7,34,28,20,NR,74,0.9,2,251,252,3.2,3.2,18
2015/4/28,15,27,2,0.38,0.03,1.5,4.8,6.3,32,28,20,NR,75,0.7,2,252,271,2.3,2.4,20
2015/4/28,16,26,2,0.43,0.06,1.3,7.4,8.7,35,33,18,NR,78,1.1,2,263,258,2.3,1.9,20
2015/4/28,17,25,2,0.41,0.04,1.1,8.3,9.4,41,37,18,NR,80,1.8,2,284,284,2.4,1.9,18
2015/4/28,18,25,2,0.41,0.04,1.1,12,13,29,37,19,NR,82,2,2,289,292,3.2,2.4,18
2015/4/28,19,24,2,0.46,0.05,1.2,12,13,30,37,20,NR,80,3.5,2,265,270,1.3,1,19
2015/4/28,20,24,2,0.58,0.11,1.9,17,19,19,39,22,NR,80,3.7,2.1,226,217,2,1.4,20
2015/4/28,21,25,2,0.56,0.13,2.8,16,19,14,34,22,NR,79,2.2,2.1,228,239,1.8,1.5,22
